"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","vernacularName","dataGeneralizations","taxonConceptID","locality","occurrenceRemarks","depth","depthAccuracy","institutionKey","fieldNumber","continent","collectionKey","preparations","higherGeography","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","otherCatalogNumbers","locationRemarks","waterBody","habitat","institutionID","endDayOfYear","type","startDayOfYear","higherClassification","islandGroup","identificationVerificationStatus","locationAccordingTo","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","georeferenceSources","dynamicProperties","higherGeographyID","verbatimCoordinateSystem","georeferenceRemarks","disposition","ownerInstitutionCode","coordinatePrecision","earliestAgeOrLowestStage","associatedReferences","namePublishedInYear","lithostratigraphicTerms","verbatimTaxonRank","locationID","bibliographicCitation","lifeStage","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","http://rs.tdwg.org/dwc/terms/organismQuantityType","parentNameUsage","name"
"1698729977","Charonia tritonis (Linnaeus, 1758)",-15.602222,166.251114,"colmano,inmano","bb5b30b4-827e-4d5e-a86a-825d65cb6583","b711353c-44d7-4e8b-90c5-16fea0d247e0","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2021-03-26T14:32:06.568+00:00","2021-03-30T12:42:05.442+00:00",84,"2053a639-84c3-4be5-b8bc-96b6d88a976c","FOSSIL_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,"2017-10-28T00:00:00.000+00:00","2021-03-30T12:42:05.442+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","VU","Vanuatu",NA,"pbdb:occ:726654",NA,NA,"Navaka River, Santo Island","1698729977","VU","78046","pbdb:occ:726654","106579",NA,"Ladd",NA,"PBDB",NA,NA,NA,NA,NA,NA,NA,"106578","SPECIFIC LOCATION: Navaka River, Santo Island, Vanuatu. LAT/LONG: estimate stated in text for Navaka River, Vanuatu.","COLLECTOR: Mallick, Waller, Bolango, and Blow. REPOSITORY: USNM.",NA,NA,NA,NA,"OCEANIA",NA,NA,"| VU |  |  |  |  |  |","PBDB",NA,NA,NA,"taxonomic; some macrofossils; surface (in situ),field collection",NA,"en",NA,NA,NA,NA,NA,NA,"Text",NA,"Mollusca | Gastropoda |  | Ranellidae | Charonia",NA,NA,NA,NA,NA,"ICZN",NA,NA,"requires verification",NA,"Charonia tritonis",NA,"http://vertnet.org/resources/norms.html","78046",NA,"{""geogscale"":""local area"" }",NA,NA,"stated in text",NA,NA,0.0002778,"Pleistocene","H. S. Ladd. 1982. Cenozoic fossil mollusks from Western Pacific Islands; Gastropods (Volutidae through Terebridae). United States Geological Survey Professional Paper 1171:1-100","1982","stratigraphic scale:group of beds | stratigraphic comments:STRATIGRAPHIC RELATIONS: From an undifferentiated reef limestones. AGE: Pleistocene, on the basis of macrofossil and foraminiferal biostratigraphy, and stratigraphic position. STRATIGRAPHIC POSITI","species",NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"1804285015","Charonia tritonis (Linnaeus, 1758)",-2.016667,147.266667,"gass84,rdativ,osiic,colmafu","0b94e07b-898e-47fc-b95f-31a5538f326b","a41250f0-7c3e-11d8-a19c-b8a03c50a862","1bd85d67-1c87-4591-988a-44ff22008d3e","CA","DWC_ARCHIVE","2021-03-26T12:53:21.803+00:00","2021-03-30T09:37:27.923+00:00",163,"a41250f0-7c3e-11d8-a19c-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"North Solomons Prov.",NA,NA,NA,NA,NA,"2021-03-30T09:37:27.923+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","PG","Papua New Guinea","Canadian Museum of Nature","b2a6e285-7afa-afa4-f8a5-24e604fbaf48",NA,"1980-07 - 1981","Mollusc","1804285015",NA,"CMNML","b2a6e285-7afa-afa4-f8a5-24e604fbaf48",NA,"CMNML 093757","Lansdell, Keith; Phiriyapreunt, Wannakan",NA,"CMN",NA,NA,NA,NA,1,NA,NA,NA,"North coast around Lorengau",NA,NA,NA,"c146edb6-3a82-473c-b337-4acaa92f9513",NA,NA,"778fb16d-8e62-4c72-87d2-8e83ce8af189","dry",NA,NA,NA,NA,NA,NA,"https://doi.org/10.15468/zzn9bs","eng",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34935",NA,"PhysicalObject",NA,"Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Tonnoidea; Ranellidae; Charonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://grbio.org/cool/y8q9-71ez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KL 1980-1981 Lorengau","Charonia tritonis (CMNML 093757)",NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3025966193","Charonia tritonis (Linnaeus, 1758)",-6,147,"gass84,typstativ,colmano,inmano","8138eb72-f762-11e1-a439-00145eb45e9a","e88c96a3-5884-4e51-a580-e417ca4c9eed","712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-03-25T15:34:20.769+00:00","2021-03-30T11:11:02.011+00:00",153,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,999999,NA,NA,NA,NA,NA,NA,"2021-03-30T11:11:02.011+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Gastropoda","PG","Papua New Guinea","Royal Belgian Institute of Natural Sciences","https://darwin.naturalsciences.be/uri/object/59a17f2a-14da-46a4-8c72-0bde403e7c9e",NA,NA,"Royal Belgian Institute of Natural Sciences Collection","3025966193","Papua New Guinea, Papua New Guinea;Independent State of Papua New Guinea","urn:catalog:RBINS:INVERTEBRATES-MOLLUSCA-GENERAL COLLECTION","https://darwin.naturalsciences.be/uri/object/59a17f2a-14da-46a4-8c72-0bde403e7c9e","https://www.gbif.org/species/5192644","INV.98673","Tursch Bernard (Prof.)",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,NA,NA,NA,"Papua New Guinea",NA,NA,NA,NA,"26132",NA,NA,"container type: plateau-caisse; preservation method: dry",NA,NA,NA,NA,NA,NA,"be_rbins_darwin","en","urn:catalog:RBINS:IG:26132",NA,NA,NA,"https://www.wikidata.org/wiki/Q222297",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,NA,"http://collections.naturalsciences.be/109",NA,NA,NA,NA,NA,"Present","RBINS",NA,NA,NA,NA,NA,NA,"http://www.geonames.org/2088628",NA,"Unknown",1,"SpecimensInContainer","1","SpecimensInContainer","Charonia Gistel, 1848","Charonia tritonis (Linnaeus, 1758)"
"3032275381","Charonia tritonis (Linnaeus, 1758)",-16.881035,145.780135,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:55.843+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Queensland",NA,NA,NA,NA,NA,"2021-05-10T00:23:55.843+00:00","https://biocache.ala.org.au/occurrences/b5e20a79-07fb-4346-9612-8403002b63dd","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"b5e20a79-07fb-4346-9612-8403002b63dd",NA,NA,NA,"3032275381",NA,"Marine Invertebrates","b5e20a79-07fb-4346-9612-8403002b63dd",NA,"D64596",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,1,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032276354","Charonia tritonis (Linnaeus, 1758)",-19.288769,146.973185,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:54.191+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Queensland",NA,NA,NA,NA,NA,"2021-05-10T00:23:54.191+00:00","https://biocache.ala.org.au/occurrences/75e5bf24-d7ce-4ca4-8856-3f936696d914","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"75e5bf24-d7ce-4ca4-8856-3f936696d914",NA,NA,NA,"3032276354",NA,"Marine Invertebrates","75e5bf24-d7ce-4ca4-8856-3f936696d914",NA,"D64593",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,1,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032277305","Charonia tritonis (Linnaeus, 1758)",-9.919927,144.048606,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:51.738+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Queensland",NA,NA,NA,NA,NA,"2021-05-10T00:23:51.738+00:00","https://biocache.ala.org.au/occurrences/069fba5b-819f-4f4a-a346-7e5da1beb64d","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"069fba5b-819f-4f4a-a346-7e5da1beb64d",NA,NA,NA,"3032277305",NA,"Marine Invertebrates","069fba5b-819f-4f4a-a346-7e5da1beb64d",NA,"D64601",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,1,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032282408","Charonia tritonis (Linnaeus, 1758)",-1.974934,146.97833,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:55.153+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10T00:23:55.153+00:00","https://biocache.ala.org.au/occurrences/be26f609-b05c-48a5-8669-57f4e4d609bc","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","PG","Papua New Guinea",NA,"be26f609-b05c-48a5-8669-57f4e4d609bc",NA,NA,NA,"3032282408",NA,"Marine Invertebrates","be26f609-b05c-48a5-8669-57f4e4d609bc",NA,"D64591",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,2,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032285335","Charonia tritonis (Linnaeus, 1758)",-9.577739,147.3119,"cudc,incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:57.790+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10T00:23:57.790+00:00","https://biocache.ala.org.au/occurrences/514f676f-2fdb-46f8-bd97-3f676807110f","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","PG","Papua New Guinea",NA,"514f676f-2fdb-46f8-bd97-3f676807110f",NA,NA,NA,"3032285335",NA,"Marine Invertebrates","514f676f-2fdb-46f8-bd97-3f676807110f",NA,"D64600",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,1,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032285413","Charonia tritonis (Linnaeus, 1758)",-16.863062,146.166934,"cudc,incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:59.901+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10T00:23:59.901+00:00","https://biocache.ala.org.au/occurrences/d9adf851-daf5-4d4c-b019-7e87089b5756","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"d9adf851-daf5-4d4c-b019-7e87089b5756",NA,NA,NA,"3032285413",NA,"Marine Invertebrates","d9adf851-daf5-4d4c-b019-7e87089b5756",NA,"D64605",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,2,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032286325","Charonia tritonis (Linnaeus, 1758)",-19.288769,146.973185,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:57.347+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,"Queensland",NA,NA,NA,NA,NA,"2021-05-10T00:23:57.347+00:00","https://biocache.ala.org.au/occurrences/3284fa5e-6240-462c-bb1d-04e9a36f027d","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","AU","Australia",NA,"3284fa5e-6240-462c-bb1d-04e9a36f027d",NA,NA,NA,"3032286325",NA,"Marine Invertebrates","3284fa5e-6240-462c-bb1d-04e9a36f027d",NA,"D61193",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,3,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032288321","Charonia tritonis (Linnaeus, 1758)",-10.612255,150.663967,"incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:57.242+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10T00:23:57.242+00:00","https://biocache.ala.org.au/occurrences/2f8ac683-0802-48f9-ad66-7aa8d18e4533","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","PG","Papua New Guinea",NA,"2f8ac683-0802-48f9-ad66-7aa8d18e4533",NA,NA,NA,"3032288321",NA,"Marine Invertebrates","2f8ac683-0802-48f9-ad66-7aa8d18e4533",NA,"D64604",NA,NA,"SAMA",NA,NA,"Rumball, W",NA,5,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
"3032289346","Charonia tritonis (Linnaeus, 1758)",-17.433616,177.692082,"cudc,incomis,inmafu","fa375330-6c8a-11de-8226-b8a03c50a862","4d0539cd-a2e0-4a2c-8b7d-ec6718eef764","19893c10-381e-4534-9bb8-6c37d03ad29e","AU","DWC_ARCHIVE","2021-05-10T00:17:37.382+00:00","2021-05-10T00:23:58.665+00:00",208,"3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","PRESERVED_SPECIMEN","PRESENT",5192644,1,52,225,7390893,9252056,3246910,5192644,5192644,"Charonia tritonis (Linnaeus, 1758)","Animalia","Mollusca","Littorinimorpha","Charoniidae","Charonia","Charonia tritonis","Charonia","tritonis","SPECIES","ACCEPTED",NA,NA,NA,NA,NA,NA,NA,NA,"2021-05-10T00:23:58.665+00:00","https://biocache.ala.org.au/occurrences/39f92c81-a36f-4a06-8599-66b99c96f077","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Gastropoda","FJ","Fiji",NA,"39f92c81-a36f-4a06-8599-66b99c96f077",NA,NA,NA,"3032289346",NA,"Marine Invertebrates","39f92c81-a36f-4a06-8599-66b99c96f077",NA,"D64597",NA,NA,"SAMA",NA,NA,"Hunt, P A",NA,1,"Giant Triton Shell","Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | Mollusca | Gastropoda | <not-supplied> | Charoniidae | Charonia | Charonia tritonis]]","urn:lsid:biodiversity.org.au:afd.taxon:4ad79fc9-82bf-4275-be82-8b9090a9274a",NA,NA,NA,NA,"5d0174cc-48aa-497e-8751-df708df5ccc5",NA,NA,NA,NA,NA,NA,NA,"urn:emu.sam.sa.gov.au:Event:240316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charonia tritonis (Linnaeus, 1758)"
