"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","year","month","day","eventDate","lastInterpreted","references","license","institutionKey","isInCluster","geodeticDatum","class","countryCode","country","identifier","catalogNumber","vernacularName","otherCatalogNumbers","dataGeneralizations","institutionCode","taxonConceptID","locality","gbifID","collectionCode","occurrenceID","identifiedBy","coordinateUncertaintyInMeters","stateProvince","eventID","recordedBy","locationRemarks","projectId","programmeAcronym","individualCount","samplingEffort","samplingProtocol","datasetID","language","modified","collectionKey","preparations","higherGeography","dateIdentified","depth","depthAccuracy","habitat","institutionID","dynamicProperties","county","identificationVerificationStatus","eventRemarks","type","locationAccordingTo","eventTime","identificationRemarks","recordNumber","georeferencedDate","verbatimEventDate","nomenclaturalCode","georeferencedBy","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","verbatimLocality","organismID","previousIdentifications","identificationQualifier","accessRights","higherClassification","collectionID","georeferenceSources","coordinatePrecision","continent","organismQuantity","organismQuantityType","rightsHolder","http://rs.tdwg.org/dwc/terms/organismQuantity","disposition","http://rs.tdwg.org/dwc/terms/organismQuantityType","bibliographicCitation","island","islandGroup","originalNameUsage","lifeStage","fieldNumber","geologicalContextID","informationWithheld","endDayOfYear","datasetName","locationID","startDayOfYear","ownerInstitutionCode","occurrenceRemarks","waterBody","georeferenceRemarks","higherGeographyID","earliestAgeOrLowestStage","associatedReferences","namePublishedInYear","taxonID","lithostratigraphicTerms","verbatimTaxonRank","footprintWKT","nameAccordingTo","name"
"1848344460","Anadara antiquata (Linnaeus, 1758)",-17.996728,178.69846,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.964+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.964+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","73A990CA-619F-4C3A-8323-8C92ECC465BE_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344460","PROCFish/C","73A990CA-619F-4C3A-8323-8C92ECC465BE_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"73A990CA-619F-4C3A-8323-8C92ECC465BE","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",28,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344464","Anadara antiquata (Linnaeus, 1758)",-18.00665,178.69355,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.966+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,8,"2003-02-08T00:00:00","2021-03-09T11:22:36.966+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","6777BE5D-85A7-40B0-A127-6D35E1765363_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344464","PROCFish/C","6777BE5D-85A7-40B0-A127-6D35E1765363_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"6777BE5D-85A7-40B0-A127-6D35E1765363","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",2,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344483","Anadara antiquata (Linnaeus, 1758)",-17.996728,178.69846,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.708+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.708+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","30F17EAC-57DD-435D-859E-F3A2C3AE225A_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344483","PROCFish/C","30F17EAC-57DD-435D-859E-F3A2C3AE225A_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"30F17EAC-57DD-435D-859E-F3A2C3AE225A","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",82,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344486","Anadara antiquata (Linnaeus, 1758)",-17.996792,178.697435,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.956+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.956+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","1B972A79-608B-4BF4-942F-C3EDD1FF7854_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344486","PROCFish/C","1B972A79-608B-4BF4-942F-C3EDD1FF7854_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"1B972A79-608B-4BF4-942F-C3EDD1FF7854","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",23,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344495","Anadara antiquata (Linnaeus, 1758)",-18.00665,178.69355,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.968+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,8,"2003-02-08T00:00:00","2021-03-09T11:22:36.968+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","EF5B4213-5C83-4E9F-AB2F-65405E4D2DC1_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344495","PROCFish/C","EF5B4213-5C83-4E9F-AB2F-65405E4D2DC1_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"EF5B4213-5C83-4E9F-AB2F-65405E4D2DC1","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",3,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344604","Anadara antiquata (Linnaeus, 1758)",-17.995817,178.69615,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.802+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.802+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","75B7D63A-A911-4727-809F-BD6BFF0AD7EB_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344604","PROCFish/C","75B7D63A-A911-4727-809F-BD6BFF0AD7EB_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"75B7D63A-A911-4727-809F-BD6BFF0AD7EB","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",1,"Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344606","Anadara antiquata (Linnaeus, 1758)",-17.995817,178.69615,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.459+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.459+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","7F94ED01-87E9-4883-9159-84FE348B37D5_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344606","PROCFish/C","7F94ED01-87E9-4883-9159-84FE348B37D5_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"7F94ED01-87E9-4883-9159-84FE348B37D5","Samasoni Sauni",NA,"BID-PA2016-0002-REG","BID",1,"Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344608","Anadara antiquata (Linnaeus, 1758)",-17.9949,178.6952,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.457+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.457+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","D3158C27-3916-4C67-A3D1-D10100B077A6_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344608","PROCFish/C","D3158C27-3916-4C67-A3D1-D10100B077A6_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"D3158C27-3916-4C67-A3D1-D10100B077A6","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",1,"Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344619","Anadara antiquata (Linnaeus, 1758)",-17.996792,178.697435,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.972+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.972+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","B07A5291-D852-4D94-82EC-1878BE580523_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344619","PROCFish/C","B07A5291-D852-4D94-82EC-1878BE580523_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"B07A5291-D852-4D94-82EC-1878BE580523","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",36,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344621","Anadara antiquata (Linnaeus, 1758)",-17.996792,178.697435,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.513+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.513+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","D3F2A75C-181D-4246-8B5B-B836B661345B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344621","PROCFish/C","D3F2A75C-181D-4246-8B5B-B836B661345B_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"D3F2A75C-181D-4246-8B5B-B836B661345B","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",24,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344630","Anadara antiquata (Linnaeus, 1758)",-17.996728,178.69846,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.689+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,7,"2003-02-07T00:00:00","2021-03-09T11:22:36.689+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","FFF25229-4F3D-41CB-8D7C-EDC85C6C2A7D_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344630","PROCFish/C","FFF25229-4F3D-41CB-8D7C-EDC85C6C2A7D_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"FFF25229-4F3D-41CB-8D7C-EDC85C6C2A7D","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",39,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344632","Anadara antiquata (Linnaeus, 1758)",-18.00665,178.69355,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.440+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,8,"2003-02-08T00:00:00","2021-03-09T11:22:36.440+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","9BE5E7A7-C968-4B0B-A36F-DA7F50AB96F1_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344632","PROCFish/C","9BE5E7A7-C968-4B0B-A36F-DA7F50AB96F1_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"9BE5E7A7-C968-4B0B-A36F-DA7F50AB96F1","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",2,"Soft infaunal quadrat","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
"1848344633","Anadara antiquata (Linnaeus, 1758)",-18.006638,178.693548,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.961+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",5729468,1,52,137,9574493,3483,2286218,5729468,5729468,"Anadara antiquata (Linnaeus, 1758)","Animalia","Mollusca","Arcida","Arcidae","Anadara","Anadara antiquata","Anadara","antiquata","SPECIES","ACCEPTED",2003,2,8,"2003-02-08T00:00:00","2021-03-09T11:22:36.961+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","831cefd7-10b8-4c21-8f04-30e5d3020d7b",FALSE,"WGS84","Bivalvia","FJ","Fiji","E94A5F45-B26B-4BC8-B0D5-A48F6AC7A17C_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,NA,"SPC",NA,NA,"1848344633","PROCFish/C","E94A5F45-B26B-4BC8-B0D5-A48F6AC7A17C_C2912EE4-2519-4E16-8B5F-4F2F70D3376B",NA,NA,NA,"E94A5F45-B26B-4BC8-B0D5-A48F6AC7A17C","Kim Friedman",NA,"BID-PA2016-0002-REG","BID",1,"Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anadara antiquata (Linnaeus, 1758)"
