"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateuncertaintyinmeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","recordNumber","vernacularName","dataGeneralizations","taxonConceptID","occurrenceRemarks","locality","elevation","elevationAccuracy","depth","depthAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","georeferenceSources","individualCount","otherCatalogNumbers","identificationRemarks","institutionKey","fieldNumber","projectId","programmeAcronym","eventID","samplingEffort","language","dynamicProperties","footprintWKT","bibliographicCitation","accessRights","coordinatePrecision","continent","organismQuantity","organismQuantityType","collectionKey","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","nomenclaturalCode","georeferencedBy","preparations","disposition","http...rs.tdwg.org.dwc.terms.organismQuantityType","collectionID","higherGeography","locationID","startDayOfYear","higherClassification","locationRemarks","endDayOfYear","georeferenceProtocol","verbatimCoordinateSystem","name"
1439137472,"Tridacna gigas (Linnaeus, 1758)",-18.267337,147.392051,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.734+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1984,1,25,"1984-01-25T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.734+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3788",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137472,NA,"Sizing Ocean Giants","3788",NA,"SOG-3788 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=76","Myrmidon",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2965",NA,"en","Shell length (cm)=76","POINT (147.39205 -18.26734)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137473,"Tridacna gigas (Linnaeus, 1758)",-18.267337,147.392051,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.734+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1984,1,25,"1984-01-25T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.734+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3786",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137473,NA,"Sizing Ocean Giants","3786",NA,"SOG-3786 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=94","Myrmidon",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2965",NA,"en","Shell length (cm)=94","POINT (147.39205 -18.26734)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137450,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3817",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137450,NA,"Sizing Ocean Giants","3817",NA,"SOG-3817 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=83","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=83","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137455,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3814",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137455,NA,"Sizing Ocean Giants","3814",NA,"SOG-3814 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=73","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=73","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137458,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3815",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137458,NA,"Sizing Ocean Giants","3815",NA,"SOG-3815 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=83","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=83","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137462,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3812",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137462,NA,"Sizing Ocean Giants","3812",NA,"SOG-3812 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=84","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=84","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137463,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3811",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137463,NA,"Sizing Ocean Giants","3811",NA,"SOG-3811 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=84","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=84","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137469,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3813",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137469,NA,"Sizing Ocean Giants","3813",NA,"SOG-3813 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=54","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=54","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137476,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.762+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.762+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3820",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137476,NA,"Sizing Ocean Giants","3820",NA,"SOG-3820 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=93","Lizard Is (Watson Bay)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2971",NA,"en","Shell length (cm)=93","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137479,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3816",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137479,NA,"Sizing Ocean Giants","3816",NA,"SOG-3816 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=78","Lizard Is (Palfrey South)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2970",NA,"en","Shell length (cm)=78","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137492,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3819",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137492,NA,"Sizing Ocean Giants","3819",NA,"SOG-3819 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=92","Lizard Is (Watson Bay)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2971",NA,"en","Shell length (cm)=92","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
1439137505,"Tridacna gigas (Linnaeus, 1758)",-14.790817,145.425625,"cudc,colmano,inmano","833a0adc-c1f0-45a2-9970-8cf9bf171d30","1c9c3bb4-377c-4547-aa79-16ea755d6006","f0d34585-ddcb-4915-9332-6043585e831a","NZ","DWC_ARCHIVE","2021-03-01T01:19:36.910+00:00","2021-03-09T12:09:56.761+00:00",169,"c58ac019-b413-4613-8772-39e57acbeb8e","HUMAN_OBSERVATION","PRESENT",4372619,1,52,137,9529005,6858,4372618,4372619,4372619,"Tridacna gigas (Linnaeus, 1758)","Animalia","Mollusca","Cardiida","Cardiidae","Tridacna","Tridacna gigas","Tridacna","gigas","SPECIES","ACCEPTED","VU",NA,30,NA,1983,11,26,"1983-11-26T00:00:00","2016-03-17T00:00:00.000+00:00","2021-03-09T12:09:56.761+00:00","http://link.springer.com/content/pdf/10.1007%2FBF00288258.pdf","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Bivalvia","AU","Australia",NA,"3818",NA,NA,NA,"Sizing ocean giants: patterns of intraspecific size variation in marine megafauna",1439137505,NA,"Sizing Ocean Giants","3818",NA,"SOG-3818 Tridacna gigas",NA,NA,"Duke",NA,NA,NA,NA,NA,NA,NA,NA,"Reference=Braley (1984). Shell length (cm)=89","Lizard Is (Watson Bay)",NA,NA,NA,NA,"Pacific Ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2971",NA,"en","Shell length (cm)=89","POINT (145.42563 -14.79082)","McClain CR, Balk MA, Benfield MC, Branch TA, Chen C, Cosgrove J, Dove ADM, Gaskins LC, Helm R, Hochberg FG, Lee FB, Marshall A, McMurray SE, Schanche C, Stone SN, Thaler AD (2015) Sizing ocean giants: patterns of intraspecific size variation in marine megafauna. Peer J 3: e715. http://dx.doi.org/10.7717/peerj.715","To the extent possible under law, the authors have waived all copyright and related or neighboring rights to this data CC0 1.0 Universal (CC0 1.0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tridacna gigas (Linnaeus, 1758)"
